danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.837,0.301,5,-9.401,1,0.0816,0.902,0.00292,0.0958,0.926,110.062,audio_features,31AsAJsbWtBKIbIWOMlVGN,spotify:track:31AsAJsbWtBKIbIWOMlVGN,https://api.spotify.com/v1/tracks/31AsAJsbWtBKIbIWOMlVGN,https://api.spotify.com/v1/audio-analysis/31AsAJsbWtBKIbIWOMlVGN,37227,4
0.585,0.418,8,-9.407,1,0.03,0.749,2.67e-05,0.078,0.198,98.329,audio_features,25ZT53ABhRs4oDg0j8GtAc,spotify:track:25ZT53ABhRs4oDg0j8GtAc,https://api.spotify.com/v1/tracks/25ZT53ABhRs4oDg0j8GtAc,https://api.spotify.com/v1/audio-analysis/25ZT53ABhRs4oDg0j8GtAc,280907,4
0.579,0.812,7,-9.41,1,0.0453,0.0353,0.736,0.136,0.733,127.016,audio_features,72exLPMty0tZvIyY0Z3CEk,spotify:track:72exLPMty0tZvIyY0Z3CEk,https://api.spotify.com/v1/tracks/72exLPMty0tZvIyY0Z3CEk,https://api.spotify.com/v1/audio-analysis/72exLPMty0tZvIyY0Z3CEk,270967,4
0.407,0.503,0,-9.41,1,0.0261,0.075,0.828,0.122,0.202,163.993,audio_features,2gQlvMcciTXtNazyKs2r6m,spotify:track:2gQlvMcciTXtNazyKs2r6m,https://api.spotify.com/v1/tracks/2gQlvMcciTXtNazyKs2r6m,https://api.spotify.com/v1/audio-analysis/2gQlvMcciTXtNazyKs2r6m,303742,4
0.617,0.553,6,-9.418,1,0.0259,0.0133,0.0602,0.258,0.758,138.034,audio_features,78oZYPOw3JMdgEgbkADmMd,spotify:track:78oZYPOw3JMdgEgbkADmMd,https://api.spotify.com/v1/tracks/78oZYPOw3JMdgEgbkADmMd,https://api.spotify.com/v1/audio-analysis/78oZYPOw3JMdgEgbkADmMd,196409,4
0.633,0.497,1,-9.418,1,0.0413,0.592,0.0,0.106,0.663,74.92,audio_features,1BCbNTF9XHAiBjIrlsoplR,spotify:track:1BCbNTF9XHAiBjIrlsoplR,https://api.spotify.com/v1/tracks/1BCbNTF9XHAiBjIrlsoplR,https://api.spotify.com/v1/audio-analysis/1BCbNTF9XHAiBjIrlsoplR,292400,4
0.198,0.34,10,-9.419,1,0.0358,0.0737,0.761,0.129,0.0687,129.261,audio_features,593jU6jzjqy0WaiPMLQ8D6,spotify:track:593jU6jzjqy0WaiPMLQ8D6,https://api.spotify.com/v1/tracks/593jU6jzjqy0WaiPMLQ8D6,https://api.spotify.com/v1/audio-analysis/593jU6jzjqy0WaiPMLQ8D6,747047,4
0.658,0.665,4,-9.42,1,0.0297,0.565,6.86e-05,0.364,0.955,150.395,audio_features,2iNmsysRojTAgOaz6jtgtR,spotify:track:2iNmsysRojTAgOaz6jtgtR,https://api.spotify.com/v1/tracks/2iNmsysRojTAgOaz6jtgtR,https://api.spotify.com/v1/audio-analysis/2iNmsysRojTAgOaz6jtgtR,322700,4
0.232,0.228,7,-9.422,1,0.0339,0.783,0.921,0.21,0.462,69.72,audio_features,333rNNFgpy4eerdjOqQmC1,spotify:track:333rNNFgpy4eerdjOqQmC1,https://api.spotify.com/v1/tracks/333rNNFgpy4eerdjOqQmC1,https://api.spotify.com/v1/audio-analysis/333rNNFgpy4eerdjOqQmC1,58923,5
0.698,0.683,9,-9.427,0,0.0616,0.0652,0.0,0.367,0.881,101.171,audio_features,6tS9ZRbFnZXVztw11VCRZo,spotify:track:6tS9ZRbFnZXVztw11VCRZo,https://api.spotify.com/v1/tracks/6tS9ZRbFnZXVztw11VCRZo,https://api.spotify.com/v1/audio-analysis/6tS9ZRbFnZXVztw11VCRZo,279227,4
0.531,0.335,9,-9.431,1,0.0333,0.573,5.09e-06,0.118,0.371,78.901,audio_features,7tLGCJRFeJjhKH8LfBeWKT,spotify:track:7tLGCJRFeJjhKH8LfBeWKT,https://api.spotify.com/v1/tracks/7tLGCJRFeJjhKH8LfBeWKT,https://api.spotify.com/v1/audio-analysis/7tLGCJRFeJjhKH8LfBeWKT,352754,4
0.492,0.415,10,-9.431,1,0.0293,0.309,8.38e-06,0.0692,0.213,125.786,audio_features,4opOEW2tAHpGTrfQLk46CA,spotify:track:4opOEW2tAHpGTrfQLk46CA,https://api.spotify.com/v1/tracks/4opOEW2tAHpGTrfQLk46CA,https://api.spotify.com/v1/audio-analysis/4opOEW2tAHpGTrfQLk46CA,411867,4
0.56,0.46,2,-9.432,0,0.0284,0.316,0.876,0.158,0.464,113.06,audio_features,027CmcSzyr3gijSDDOOOdK,spotify:track:027CmcSzyr3gijSDDOOOdK,https://api.spotify.com/v1/tracks/027CmcSzyr3gijSDDOOOdK,https://api.spotify.com/v1/audio-analysis/027CmcSzyr3gijSDDOOOdK,244836,4
0.621,0.517,7,-9.433,0,0.0371,0.75,0.0,0.315,0.404,120.021,audio_features,0YgvF6fNWydNGzCY3pzK4Y,spotify:track:0YgvF6fNWydNGzCY3pzK4Y,https://api.spotify.com/v1/tracks/0YgvF6fNWydNGzCY3pzK4Y,https://api.spotify.com/v1/audio-analysis/0YgvF6fNWydNGzCY3pzK4Y,265000,4
0.554,0.489,10,-9.444,1,0.0285,0.0556,0.00238,0.279,0.35,71.088,audio_features,3GRvds9PnOeWBuzgQAtVzK,spotify:track:3GRvds9PnOeWBuzgQAtVzK,https://api.spotify.com/v1/tracks/3GRvds9PnOeWBuzgQAtVzK,https://api.spotify.com/v1/audio-analysis/3GRvds9PnOeWBuzgQAtVzK,265470,4
0.507,0.281,4,-9.451,1,0.0243,0.499,1.29e-05,0.315,0.152,77.928,audio_features,47VHTVoZZpd7Q0HHiYLtp8,spotify:track:47VHTVoZZpd7Q0HHiYLtp8,https://api.spotify.com/v1/tracks/47VHTVoZZpd7Q0HHiYLtp8,https://api.spotify.com/v1/audio-analysis/47VHTVoZZpd7Q0HHiYLtp8,262662,4
0.733,0.598,4,-9.453,0,0.0377,0.0307,1.7e-05,0.218,0.831,118.012,audio_features,2Dzzhb1oV5ckgOjWZLraIB,spotify:track:2Dzzhb1oV5ckgOjWZLraIB,https://api.spotify.com/v1/tracks/2Dzzhb1oV5ckgOjWZLraIB,https://api.spotify.com/v1/audio-analysis/2Dzzhb1oV5ckgOjWZLraIB,197094,4
0.63,0.643,11,-9.454,0,0.0347,0.623,0.00591,0.398,0.583,116.037,audio_features,7ADVd9hQSvhdKRbJTz4XzR,spotify:track:7ADVd9hQSvhdKRbJTz4XzR,https://api.spotify.com/v1/tracks/7ADVd9hQSvhdKRbJTz4XzR,https://api.spotify.com/v1/audio-analysis/7ADVd9hQSvhdKRbJTz4XzR,267200,4
0.625,0.935,8,-9.461,0,0.0357,0.102,0.902,0.395,0.875,111.994,audio_features,2QyPtUa80DpVxpeYc2RPcI,spotify:track:2QyPtUa80DpVxpeYc2RPcI,https://api.spotify.com/v1/tracks/2QyPtUa80DpVxpeYc2RPcI,https://api.spotify.com/v1/audio-analysis/2QyPtUa80DpVxpeYc2RPcI,238642,4
0.345,0.323,5,-9.461,1,0.0455,0.539,0.0,0.0799,0.257,91.246,audio_features,3fTlVK1UwwjYqx3qOTWKjq,spotify:track:3fTlVK1UwwjYqx3qOTWKjq,https://api.spotify.com/v1/tracks/3fTlVK1UwwjYqx3qOTWKjq,https://api.spotify.com/v1/audio-analysis/3fTlVK1UwwjYqx3qOTWKjq,58387,4
0.548,0.793,1,-9.463,0,0.0258,0.463,0.908,0.193,0.383,115.994,audio_features,5jiYu63d0DGADQ950Tk7NT,spotify:track:5jiYu63d0DGADQ950Tk7NT,https://api.spotify.com/v1/tracks/5jiYu63d0DGADQ950Tk7NT,https://api.spotify.com/v1/audio-analysis/5jiYu63d0DGADQ950Tk7NT,282364,4
0.499,0.736,2,-9.468,0,0.0431,0.00354,0.765,0.344,0.932,158.999,audio_features,6MiOlmTS1RKgS41NG6Nxst,spotify:track:6MiOlmTS1RKgS41NG6Nxst,https://api.spotify.com/v1/tracks/6MiOlmTS1RKgS41NG6Nxst,https://api.spotify.com/v1/audio-analysis/6MiOlmTS1RKgS41NG6Nxst,236706,4
0.733,0.549,5,-9.468,1,0.031,0.458,0.000113,0.103,0.738,131.959,audio_features,46OWEBqyYOyqAuyM6jqUWt,spotify:track:46OWEBqyYOyqAuyM6jqUWt,https://api.spotify.com/v1/tracks/46OWEBqyYOyqAuyM6jqUWt,https://api.spotify.com/v1/audio-analysis/46OWEBqyYOyqAuyM6jqUWt,260200,4
0.793,0.838,0,-9.468,1,0.0962,0.269,0.772,0.91,0.776,105.99,audio_features,6IfiB8mUGwzWhgljUwKs1P,spotify:track:6IfiB8mUGwzWhgljUwKs1P,https://api.spotify.com/v1/tracks/6IfiB8mUGwzWhgljUwKs1P,https://api.spotify.com/v1/audio-analysis/6IfiB8mUGwzWhgljUwKs1P,222119,4
0.389,0.366,1,-9.473,1,0.0294,0.338,0.0,0.0654,0.438,84.17,audio_features,6gfCiOpvo2WRk0REC3aTYd,spotify:track:6gfCiOpvo2WRk0REC3aTYd,https://api.spotify.com/v1/tracks/6gfCiOpvo2WRk0REC3aTYd,https://api.spotify.com/v1/audio-analysis/6gfCiOpvo2WRk0REC3aTYd,216387,4
0.718,0.564,7,-9.477,0,0.0312,0.0472,0.0,0.0358,0.867,127.93,audio_features,54rwDjhXdRNS8Wti1bF3gK,spotify:track:54rwDjhXdRNS8Wti1bF3gK,https://api.spotify.com/v1/tracks/54rwDjhXdRNS8Wti1bF3gK,https://api.spotify.com/v1/audio-analysis/54rwDjhXdRNS8Wti1bF3gK,261757,4
0.536,0.394,0,-9.479,1,0.0305,0.814,0.0,0.111,0.103,145.498,audio_features,6UOAdIrMRnGli0VFHxeJnv,spotify:track:6UOAdIrMRnGli0VFHxeJnv,https://api.spotify.com/v1/tracks/6UOAdIrMRnGli0VFHxeJnv,https://api.spotify.com/v1/audio-analysis/6UOAdIrMRnGli0VFHxeJnv,285049,4
0.642,0.741,1,-9.481,1,0.0371,0.0197,0.825,0.379,0.662,119.982,audio_features,5CgBH3ANreioCtPlmnIL3s,spotify:track:5CgBH3ANreioCtPlmnIL3s,https://api.spotify.com/v1/tracks/5CgBH3ANreioCtPlmnIL3s,https://api.spotify.com/v1/audio-analysis/5CgBH3ANreioCtPlmnIL3s,213669,4
0.574,0.521,2,-9.484,1,0.0431,0.527,0.866,0.0915,0.153,117.336,audio_features,7jpQd7ydTBUi2u5EAFNNvt,spotify:track:7jpQd7ydTBUi2u5EAFNNvt,https://api.spotify.com/v1/tracks/7jpQd7ydTBUi2u5EAFNNvt,https://api.spotify.com/v1/audio-analysis/7jpQd7ydTBUi2u5EAFNNvt,229707,4
0.71,0.548,11,-9.489,0,0.035,0.649,0.0,0.333,0.526,126.837,audio_features,3wj6QjuHS6a2n06xSVLsP7,spotify:track:3wj6QjuHS6a2n06xSVLsP7,https://api.spotify.com/v1/tracks/3wj6QjuHS6a2n06xSVLsP7,https://api.spotify.com/v1/audio-analysis/3wj6QjuHS6a2n06xSVLsP7,185800,4
0.642,0.676,2,-9.497,0,0.0261,0.569,0.0687,0.074,0.531,113.59,audio_features,6R5GImDjHTjuFxjqW5tVBT,spotify:track:6R5GImDjHTjuFxjqW5tVBT,https://api.spotify.com/v1/tracks/6R5GImDjHTjuFxjqW5tVBT,https://api.spotify.com/v1/audio-analysis/6R5GImDjHTjuFxjqW5tVBT,324840,4
0.565,0.717,4,-9.498,1,0.0328,0.0162,0.00114,0.0809,0.963,145.526,audio_features,4jzAwYo5JlROzMv1lZd5e4,spotify:track:4jzAwYo5JlROzMv1lZd5e4,https://api.spotify.com/v1/tracks/4jzAwYo5JlROzMv1lZd5e4,https://api.spotify.com/v1/audio-analysis/4jzAwYo5JlROzMv1lZd5e4,202493,4
0.872,0.427,1,-9.515,1,0.0942,0.304,0.0,0.119,0.769,120.01,audio_features,0m8K7AFdfhFhdCqeHvPrre,spotify:track:0m8K7AFdfhFhdCqeHvPrre,https://api.spotify.com/v1/tracks/0m8K7AFdfhFhdCqeHvPrre,https://api.spotify.com/v1/audio-analysis/0m8K7AFdfhFhdCqeHvPrre,258300,4
0.577,0.796,1,-9.518,0,0.047,0.00381,0.858,0.4,0.747,117.944,audio_features,68gTOXC7c7TJGZTtXHXd3R,spotify:track:68gTOXC7c7TJGZTtXHXd3R,https://api.spotify.com/v1/tracks/68gTOXC7c7TJGZTtXHXd3R,https://api.spotify.com/v1/audio-analysis/68gTOXC7c7TJGZTtXHXd3R,232646,4
0.503,0.117,0,-9.519,1,0.0387,0.681,0.0,0.346,0.365,78.068,audio_features,3dxmlsjBTrbJG7FzSRvU58,spotify:track:3dxmlsjBTrbJG7FzSRvU58,https://api.spotify.com/v1/tracks/3dxmlsjBTrbJG7FzSRvU58,https://api.spotify.com/v1/audio-analysis/3dxmlsjBTrbJG7FzSRvU58,309000,4
0.532,0.52,2,-9.526,1,0.0526,0.0212,0.717,0.272,0.475,84.081,audio_features,5euxHAN4rO7A7hN6IdtAqb,spotify:track:5euxHAN4rO7A7hN6IdtAqb,https://api.spotify.com/v1/tracks/5euxHAN4rO7A7hN6IdtAqb,https://api.spotify.com/v1/audio-analysis/5euxHAN4rO7A7hN6IdtAqb,40000,4
0.574,0.425,1,-9.528,0,0.0282,0.885,0.00877,0.0768,0.389,81.066,audio_features,5Z7pWgwnN2Y7kHaXnMXp2D,spotify:track:5Z7pWgwnN2Y7kHaXnMXp2D,https://api.spotify.com/v1/tracks/5Z7pWgwnN2Y7kHaXnMXp2D,https://api.spotify.com/v1/audio-analysis/5Z7pWgwnN2Y7kHaXnMXp2D,209973,4
0.661,0.774,4,-9.528,1,0.0439,0.0354,0.00182,0.106,0.798,127.763,audio_features,1xT3OuFvcgKtbnJdYciGUM,spotify:track:1xT3OuFvcgKtbnJdYciGUM,https://api.spotify.com/v1/tracks/1xT3OuFvcgKtbnJdYciGUM,https://api.spotify.com/v1/audio-analysis/1xT3OuFvcgKtbnJdYciGUM,346561,4
0.864,0.446,6,-9.535,1,0.0493,0.838,0.00319,0.0907,0.699,73.996,audio_features,1bhF1dbIKLXbVW2QupmvJl,spotify:track:1bhF1dbIKLXbVW2QupmvJl,https://api.spotify.com/v1/tracks/1bhF1dbIKLXbVW2QupmvJl,https://api.spotify.com/v1/audio-analysis/1bhF1dbIKLXbVW2QupmvJl,379067,4
0.253,0.289,0,-9.538,1,0.0291,0.692,8.6e-06,0.165,0.174,145.088,audio_features,6drwN0HpUC7zJlRCDtD66n,spotify:track:6drwN0HpUC7zJlRCDtD66n,https://api.spotify.com/v1/tracks/6drwN0HpUC7zJlRCDtD66n,https://api.spotify.com/v1/audio-analysis/6drwN0HpUC7zJlRCDtD66n,237120,4
0.497,0.776,0,-9.539,1,0.0487,0.302,2.05e-05,0.0954,0.57,175.238,audio_features,6CeKSHXzs58WSQV2twPenH,spotify:track:6CeKSHXzs58WSQV2twPenH,https://api.spotify.com/v1/tracks/6CeKSHXzs58WSQV2twPenH,https://api.spotify.com/v1/audio-analysis/6CeKSHXzs58WSQV2twPenH,225467,4
0.56,0.56,5,-9.541,1,0.0628,0.357,4.19e-06,0.191,0.496,119.896,audio_features,24SPZGxlv8wHex9DIZpXmv,spotify:track:24SPZGxlv8wHex9DIZpXmv,https://api.spotify.com/v1/tracks/24SPZGxlv8wHex9DIZpXmv,https://api.spotify.com/v1/audio-analysis/24SPZGxlv8wHex9DIZpXmv,297400,4
0.326,0.305,9,-9.546,1,0.0276,0.639,0.0,0.0677,0.337,100.781,audio_features,4YsgmDiRlo9i10ooIDyPKf,spotify:track:4YsgmDiRlo9i10ooIDyPKf,https://api.spotify.com/v1/tracks/4YsgmDiRlo9i10ooIDyPKf,https://api.spotify.com/v1/audio-analysis/4YsgmDiRlo9i10ooIDyPKf,201667,3
0.599,0.841,1,-9.558,1,0.0528,0.00052,0.031,0.0592,0.661,103.896,audio_features,6uWBWo8zYBP6E7ZWDNb0rP,spotify:track:6uWBWo8zYBP6E7ZWDNb0rP,https://api.spotify.com/v1/tracks/6uWBWo8zYBP6E7ZWDNb0rP,https://api.spotify.com/v1/audio-analysis/6uWBWo8zYBP6E7ZWDNb0rP,230067,4
0.683,0.638,7,-9.565,1,0.0311,0.0153,0.00119,0.294,0.491,121.289,audio_features,05ZyCdokgHNKkJqMRVO2Cv,spotify:track:05ZyCdokgHNKkJqMRVO2Cv,https://api.spotify.com/v1/tracks/05ZyCdokgHNKkJqMRVO2Cv,https://api.spotify.com/v1/audio-analysis/05ZyCdokgHNKkJqMRVO2Cv,296267,4
0.724,0.335,2,-9.569,1,0.0316,0.868,0.000451,0.0824,0.324,147.965,audio_features,7rW8Rwy4f2efUlsNSwaGFG,spotify:track:7rW8Rwy4f2efUlsNSwaGFG,https://api.spotify.com/v1/tracks/7rW8Rwy4f2efUlsNSwaGFG,https://api.spotify.com/v1/audio-analysis/7rW8Rwy4f2efUlsNSwaGFG,279387,4
0.58,0.832,0,-9.575,1,0.0328,5.64e-05,0.0137,0.373,0.717,138.059,audio_features,4lmKlVESOBeuxXhbKL15jc,spotify:track:4lmKlVESOBeuxXhbKL15jc,https://api.spotify.com/v1/tracks/4lmKlVESOBeuxXhbKL15jc,https://api.spotify.com/v1/audio-analysis/4lmKlVESOBeuxXhbKL15jc,296660,4
0.336,0.534,6,-9.578,1,0.0324,0.0157,0.876,0.085,0.386,165.569,audio_features,219cwasE2y0VOlRmuZgyMy,spotify:track:219cwasE2y0VOlRmuZgyMy,https://api.spotify.com/v1/tracks/219cwasE2y0VOlRmuZgyMy,https://api.spotify.com/v1/audio-analysis/219cwasE2y0VOlRmuZgyMy,299054,4
0.405,0.73,3,-9.581,0,0.041,0.485,0.551,0.207,0.638,77.532,audio_features,6FKoaxiaDiXGXQ4IXaAGKz,spotify:track:6FKoaxiaDiXGXQ4IXaAGKz,https://api.spotify.com/v1/tracks/6FKoaxiaDiXGXQ4IXaAGKz,https://api.spotify.com/v1/audio-analysis/6FKoaxiaDiXGXQ4IXaAGKz,264160,4
0.683,0.461,0,-9.586,0,0.0449,0.221,0.966,0.0971,0.0734,89.985,audio_features,5XzNqS4Q15BJG7s5Ymh4rZ,spotify:track:5XzNqS4Q15BJG7s5Ymh4rZ,https://api.spotify.com/v1/tracks/5XzNqS4Q15BJG7s5Ymh4rZ,https://api.spotify.com/v1/audio-analysis/5XzNqS4Q15BJG7s5Ymh4rZ,254853,4
0.495,0.36,1,-9.587,0,0.0253,0.351,0.0,0.142,0.688,90.711,audio_features,3KhvfA3MiHFeCXke8gHHn1,spotify:track:3KhvfA3MiHFeCXke8gHHn1,https://api.spotify.com/v1/tracks/3KhvfA3MiHFeCXke8gHHn1,https://api.spotify.com/v1/audio-analysis/3KhvfA3MiHFeCXke8gHHn1,183506,4
0.658,0.587,11,-9.588,0,0.155,0.602,2.48e-05,0.464,0.793,145.855,audio_features,3jgzvI8bDw0JeRn1jIcXyZ,spotify:track:3jgzvI8bDw0JeRn1jIcXyZ,https://api.spotify.com/v1/tracks/3jgzvI8bDw0JeRn1jIcXyZ,https://api.spotify.com/v1/audio-analysis/3jgzvI8bDw0JeRn1jIcXyZ,183667,4
0.234,0.388,2,-9.589,0,0.0338,0.436,2.52e-05,0.245,0.374,162.872,audio_features,331zZ5PvIKLe4Y0tkkwRLj,spotify:track:331zZ5PvIKLe4Y0tkkwRLj,https://api.spotify.com/v1/tracks/331zZ5PvIKLe4Y0tkkwRLj,https://api.spotify.com/v1/audio-analysis/331zZ5PvIKLe4Y0tkkwRLj,209667,4
0.581,0.779,0,-9.589,1,0.0321,0.00801,0.874,0.312,0.792,153.032,audio_features,5GQQCvfserFJid0wUyhCKB,spotify:track:5GQQCvfserFJid0wUyhCKB,https://api.spotify.com/v1/tracks/5GQQCvfserFJid0wUyhCKB,https://api.spotify.com/v1/audio-analysis/5GQQCvfserFJid0wUyhCKB,295614,4
0.524,0.207,9,-9.589,1,0.0394,0.94,0.0,0.0765,0.526,97.362,audio_features,2335ZgwxQDQ1g6tBKCpFEm,spotify:track:2335ZgwxQDQ1g6tBKCpFEm,https://api.spotify.com/v1/tracks/2335ZgwxQDQ1g6tBKCpFEm,https://api.spotify.com/v1/audio-analysis/2335ZgwxQDQ1g6tBKCpFEm,286053,5
0.448,0.836,11,-9.597,0,0.0937,0.00514,0.844,0.381,0.873,175.045,audio_features,70kOoNiCV9sy63uEHm2X3i,spotify:track:70kOoNiCV9sy63uEHm2X3i,https://api.spotify.com/v1/tracks/70kOoNiCV9sy63uEHm2X3i,https://api.spotify.com/v1/audio-analysis/70kOoNiCV9sy63uEHm2X3i,239779,4
0.706,0.157,1,-9.597,1,0.033,0.667,0.0,0.116,0.343,91.1,audio_features,12GGxP9lcUseII0JJEQ4YZ,spotify:track:12GGxP9lcUseII0JJEQ4YZ,https://api.spotify.com/v1/tracks/12GGxP9lcUseII0JJEQ4YZ,https://api.spotify.com/v1/audio-analysis/12GGxP9lcUseII0JJEQ4YZ,258507,4
0.632,0.397,10,-9.6,1,0.0287,0.481,1.59e-06,0.104,0.284,117.011,audio_features,6SBApEy2SmmPLZUSvVKeyi,spotify:track:6SBApEy2SmmPLZUSvVKeyi,https://api.spotify.com/v1/tracks/6SBApEy2SmmPLZUSvVKeyi,https://api.spotify.com/v1/audio-analysis/6SBApEy2SmmPLZUSvVKeyi,299533,3
0.572,0.984,2,-9.604,1,0.0317,0.0495,0.952,0.11,0.939,137.955,audio_features,5bwE9OFaws2pswjoDLVMEJ,spotify:track:5bwE9OFaws2pswjoDLVMEJ,https://api.spotify.com/v1/tracks/5bwE9OFaws2pswjoDLVMEJ,https://api.spotify.com/v1/audio-analysis/5bwE9OFaws2pswjoDLVMEJ,268518,4
0.461,0.546,5,-9.605,0,0.0288,0.597,0.0,0.0909,0.815,130.556,audio_features,55QwfLT0Z7OupGgUHijmFQ,spotify:track:55QwfLT0Z7OupGgUHijmFQ,https://api.spotify.com/v1/tracks/55QwfLT0Z7OupGgUHijmFQ,https://api.spotify.com/v1/audio-analysis/55QwfLT0Z7OupGgUHijmFQ,180893,4
0.754,0.759,4,-9.609,1,0.0359,0.309,1.32e-05,0.34,0.946,115.057,audio_features,6n8wtuClA2sZJ6GDRejqVx,spotify:track:6n8wtuClA2sZJ6GDRejqVx,https://api.spotify.com/v1/tracks/6n8wtuClA2sZJ6GDRejqVx,https://api.spotify.com/v1/audio-analysis/6n8wtuClA2sZJ6GDRejqVx,210760,4
0.277,0.296,7,-9.61,0,0.0294,0.746,0.0,0.109,0.0962,146.27,audio_features,43fBHTp92KRKgJy78RsiUx,spotify:track:43fBHTp92KRKgJy78RsiUx,https://api.spotify.com/v1/tracks/43fBHTp92KRKgJy78RsiUx,https://api.spotify.com/v1/audio-analysis/43fBHTp92KRKgJy78RsiUx,295333,4
0.669,0.775,4,-9.618,0,0.0278,0.249,0.908,0.125,0.658,122.033,audio_features,6Ao7EGWZm5TCq2mTS53Bvx,spotify:track:6Ao7EGWZm5TCq2mTS53Bvx,https://api.spotify.com/v1/tracks/6Ao7EGWZm5TCq2mTS53Bvx,https://api.spotify.com/v1/audio-analysis/6Ao7EGWZm5TCq2mTS53Bvx,303186,4
0.681,0.495,2,-9.619,0,0.0239,0.355,0.000656,0.0754,0.28,106.928,audio_features,3rbQweKIA93pKM6xXif4aK,spotify:track:3rbQweKIA93pKM6xXif4aK,https://api.spotify.com/v1/tracks/3rbQweKIA93pKM6xXif4aK,https://api.spotify.com/v1/audio-analysis/3rbQweKIA93pKM6xXif4aK,385027,4
0.602,0.27,7,-9.627,1,0.0274,0.888,1.19e-06,0.187,0.434,95.923,audio_features,1Zn5rc6H3xQV3KMwTCSlTL,spotify:track:1Zn5rc6H3xQV3KMwTCSlTL,https://api.spotify.com/v1/tracks/1Zn5rc6H3xQV3KMwTCSlTL,https://api.spotify.com/v1/audio-analysis/1Zn5rc6H3xQV3KMwTCSlTL,157587,4
0.328,0.292,6,-9.632,1,0.0293,0.876,0.0,0.151,0.461,84.307,audio_features,21o4KcVrLovzaMA9mk8Qxg,spotify:track:21o4KcVrLovzaMA9mk8Qxg,https://api.spotify.com/v1/tracks/21o4KcVrLovzaMA9mk8Qxg,https://api.spotify.com/v1/audio-analysis/21o4KcVrLovzaMA9mk8Qxg,206849,4
0.592,0.534,4,-9.637,1,0.0285,0.747,7.16e-05,0.231,0.429,91.191,audio_features,4elr3iqhwwXHytiGBGOmeO,spotify:track:4elr3iqhwwXHytiGBGOmeO,https://api.spotify.com/v1/tracks/4elr3iqhwwXHytiGBGOmeO,https://api.spotify.com/v1/audio-analysis/4elr3iqhwwXHytiGBGOmeO,269747,4
0.484,0.423,10,-9.64,0,0.0271,0.892,0.0064,0.242,0.553,104.219,audio_features,7cgjn8ZrkfsqdiQfrwxLTa,spotify:track:7cgjn8ZrkfsqdiQfrwxLTa,https://api.spotify.com/v1/tracks/7cgjn8ZrkfsqdiQfrwxLTa,https://api.spotify.com/v1/audio-analysis/7cgjn8ZrkfsqdiQfrwxLTa,242159,4
0.387,0.551,4,-9.643,1,0.0303,0.2,0.0,0.355,0.903,155.209,audio_features,2D2u93x695mLEvAoCJZ8Yl,spotify:track:2D2u93x695mLEvAoCJZ8Yl,https://api.spotify.com/v1/tracks/2D2u93x695mLEvAoCJZ8Yl,https://api.spotify.com/v1/audio-analysis/2D2u93x695mLEvAoCJZ8Yl,129227,4
0.581,0.494,7,-9.648,0,0.026,0.597,0.0248,0.16,0.382,95.947,audio_features,3K55Y8Qoc3xQzmbfEp2G1w,spotify:track:3K55Y8Qoc3xQzmbfEp2G1w,https://api.spotify.com/v1/tracks/3K55Y8Qoc3xQzmbfEp2G1w,https://api.spotify.com/v1/audio-analysis/3K55Y8Qoc3xQzmbfEp2G1w,218627,4
0.559,0.697,11,-9.652,0,0.0261,0.0181,0.914,0.317,0.883,133.985,audio_features,0FXKkIcmOXqhM79T3AhmfI,spotify:track:0FXKkIcmOXqhM79T3AhmfI,https://api.spotify.com/v1/tracks/0FXKkIcmOXqhM79T3AhmfI,https://api.spotify.com/v1/audio-analysis/0FXKkIcmOXqhM79T3AhmfI,210863,4
0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,audio_features,3vkQ5DAB1qQMYO4Mr9zJN6,spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,https://api.spotify.com/v1/tracks/3vkQ5DAB1qQMYO4Mr9zJN6,https://api.spotify.com/v1/audio-analysis/3vkQ5DAB1qQMYO4Mr9zJN6,292613,4
0.476,0.54,1,-9.658,1,0.114,0.39,0.000551,0.685,0.174,108.139,audio_features,6MsBaNYXjwt6KXrd0xx9Vu,spotify:track:6MsBaNYXjwt6KXrd0xx9Vu,https://api.spotify.com/v1/tracks/6MsBaNYXjwt6KXrd0xx9Vu,https://api.spotify.com/v1/audio-analysis/6MsBaNYXjwt6KXrd0xx9Vu,294533,4
0.477,0.413,5,-9.665,1,0.036,0.83,1.15e-06,0.692,0.487,128.42,audio_features,5rLmWpmVyRDvyfWOVkDPTP,spotify:track:5rLmWpmVyRDvyfWOVkDPTP,https://api.spotify.com/v1/tracks/5rLmWpmVyRDvyfWOVkDPTP,https://api.spotify.com/v1/audio-analysis/5rLmWpmVyRDvyfWOVkDPTP,206632,4
0.608,0.791,9,-9.667,0,0.0777,0.0213,0.000621,0.0674,0.694,142.034,audio_features,0RaQQZncloGrBQqRFsRlgY,spotify:track:0RaQQZncloGrBQqRFsRlgY,https://api.spotify.com/v1/tracks/0RaQQZncloGrBQqRFsRlgY,https://api.spotify.com/v1/audio-analysis/0RaQQZncloGrBQqRFsRlgY,248267,4
